,consumption,interval_start,interval_end,unit,type,data_source
12498,0.17,2023-10-13T15:00:00+01:00,2023-10-13T15:30:00+01:00,kwh,electrity,octopus_api
12499,0.159,2023-10-13T14:30:00+01:00,2023-10-13T15:00:00+01:00,kwh,electrity,octopus_api
12500,0.151,2023-10-13T14:00:00+01:00,2023-10-13T14:30:00+01:00,kwh,electrity,octopus_api
12501,0.147,2023-10-13T13:30:00+01:00,2023-10-13T14:00:00+01:00,kwh,electrity,octopus_api
12502,0.148,2023-10-13T13:00:00+01:00,2023-10-13T13:30:00+01:00,kwh,electrity,octopus_api
12503,0.2,2023-10-13T12:30:00+01:00,2023-10-13T13:00:00+01:00,kwh,electrity,octopus_api
12504,0.198,2023-10-13T12:00:00+01:00,2023-10-13T12:30:00+01:00,kwh,electrity,octopus_api
12505,0.128,2023-10-13T11:30:00+01:00,2023-10-13T12:00:00+01:00,kwh,electrity,octopus_api
12506,0.12,2023-10-13T11:00:00+01:00,2023-10-13T11:30:00+01:00,kwh,electrity,octopus_api
12507,0.198,2023-10-13T10:30:00+01:00,2023-10-13T11:00:00+01:00,kwh,electrity,octopus_api
12508,0.124,2023-10-13T10:00:00+01:00,2023-10-13T10:30:00+01:00,kwh,electrity,octopus_api
12509,0.137,2023-10-13T09:30:00+01:00,2023-10-13T10:00:00+01:00,kwh,electrity,octopus_api
12510,0.167,2023-10-13T09:00:00+01:00,2023-10-13T09:30:00+01:00,kwh,electrity,octopus_api
12511,0.553,2023-10-13T08:30:00+01:00,2023-10-13T09:00:00+01:00,kwh,electrity,octopus_api
12512,1.736,2023-10-13T08:00:00+01:00,2023-10-13T08:30:00+01:00,kwh,electrity,octopus_api
12513,0.373,2023-10-13T07:30:00+01:00,2023-10-13T08:00:00+01:00,kwh,electrity,octopus_api
12514,0.175,2023-10-13T07:00:00+01:00,2023-10-13T07:30:00+01:00,kwh,electrity,octopus_api
12515,0.229,2023-10-13T06:30:00+01:00,2023-10-13T07:00:00+01:00,kwh,electrity,octopus_api
12516,0.128,2023-10-13T06:00:00+01:00,2023-10-13T06:30:00+01:00,kwh,electrity,octopus_api
12517,0.081,2023-10-13T05:30:00+01:00,2023-10-13T06:00:00+01:00,kwh,electrity,octopus_api
12518,0.123,2023-10-13T05:00:00+01:00,2023-10-13T05:30:00+01:00,kwh,electrity,octopus_api
12519,0.085,2023-10-13T04:30:00+01:00,2023-10-13T05:00:00+01:00,kwh,electrity,octopus_api
12520,0.135,2023-10-13T04:00:00+01:00,2023-10-13T04:30:00+01:00,kwh,electrity,octopus_api
12521,0.116,2023-10-13T03:30:00+01:00,2023-10-13T04:00:00+01:00,kwh,electrity,octopus_api
12522,0.135,2023-10-13T03:00:00+01:00,2023-10-13T03:30:00+01:00,kwh,electrity,octopus_api
12523,0.149,2023-10-13T02:30:00+01:00,2023-10-13T03:00:00+01:00,kwh,electrity,octopus_api
12524,0.144,2023-10-13T02:00:00+01:00,2023-10-13T02:30:00+01:00,kwh,electrity,octopus_api
12525,0.156,2023-10-13T01:30:00+01:00,2023-10-13T02:00:00+01:00,kwh,electrity,octopus_api
12526,0.142,2023-10-13T01:00:00+01:00,2023-10-13T01:30:00+01:00,kwh,electrity,octopus_api
12527,0.159,2023-10-13T00:30:00+01:00,2023-10-13T01:00:00+01:00,kwh,electrity,octopus_api
12528,0.145,2023-10-13T00:00:00+01:00,2023-10-13T00:30:00+01:00,kwh,electrity,octopus_api
12529,0.161,2023-10-12T23:30:00+01:00,2023-10-13T00:00:00+01:00,kwh,electrity,octopus_api
12530,0.157,2023-10-12T23:00:00+01:00,2023-10-12T23:30:00+01:00,kwh,electrity,octopus_api
12531,0.137,2023-10-12T22:30:00+01:00,2023-10-12T23:00:00+01:00,kwh,electrity,octopus_api
12532,0.134,2023-10-12T22:00:00+01:00,2023-10-12T22:30:00+01:00,kwh,electrity,octopus_api
12533,1.165,2023-10-12T21:30:00+01:00,2023-10-12T22:00:00+01:00,kwh,electrity,octopus_api
12534,1.067,2023-10-12T21:00:00+01:00,2023-10-12T21:30:00+01:00,kwh,electrity,octopus_api
12535,0.15,2023-10-12T20:30:00+01:00,2023-10-12T21:00:00+01:00,kwh,electrity,octopus_api
12536,0.191,2023-10-12T20:00:00+01:00,2023-10-12T20:30:00+01:00,kwh,electrity,octopus_api
12537,0.171,2023-10-12T19:30:00+01:00,2023-10-12T20:00:00+01:00,kwh,electrity,octopus_api
12538,0.284,2023-10-12T19:00:00+01:00,2023-10-12T19:30:00+01:00,kwh,electrity,octopus_api
12539,0.313,2023-10-12T18:30:00+01:00,2023-10-12T19:00:00+01:00,kwh,electrity,octopus_api
12540,0.258,2023-10-12T18:00:00+01:00,2023-10-12T18:30:00+01:00,kwh,electrity,octopus_api
12541,1.89,2023-10-12T17:30:00+01:00,2023-10-12T18:00:00+01:00,kwh,electrity,octopus_api
12542,0.503,2023-10-12T17:00:00+01:00,2023-10-12T17:30:00+01:00,kwh,electrity,octopus_api
12543,0.736,2023-10-12T16:30:00+01:00,2023-10-12T17:00:00+01:00,kwh,electrity,octopus_api
12544,0.133,2023-10-12T16:00:00+01:00,2023-10-12T16:30:00+01:00,kwh,electrity,octopus_api
12545,0.177,2023-10-12T15:30:00+01:00,2023-10-12T16:00:00+01:00,kwh,electrity,octopus_api
12546,0.144,2023-10-12T15:00:00+01:00,2023-10-12T15:30:00+01:00,kwh,electrity,octopus_api
12547,0.109,2023-10-12T14:30:00+01:00,2023-10-12T15:00:00+01:00,kwh,electrity,octopus_api
12548,0.144,2023-10-12T14:00:00+01:00,2023-10-12T14:30:00+01:00,kwh,electrity,octopus_api
12549,0.172,2023-10-12T13:30:00+01:00,2023-10-12T14:00:00+01:00,kwh,electrity,octopus_api
12550,0.149,2023-10-12T13:00:00+01:00,2023-10-12T13:30:00+01:00,kwh,electrity,octopus_api
12551,0.109,2023-10-12T12:30:00+01:00,2023-10-12T13:00:00+01:00,kwh,electrity,octopus_api
12552,0.146,2023-10-12T12:00:00+01:00,2023-10-12T12:30:00+01:00,kwh,electrity,octopus_api
12553,0.105,2023-10-12T11:30:00+01:00,2023-10-12T12:00:00+01:00,kwh,electrity,octopus_api
12554,0.208,2023-10-12T11:00:00+01:00,2023-10-12T11:30:00+01:00,kwh,electrity,octopus_api
12555,0.259,2023-10-12T10:30:00+01:00,2023-10-12T11:00:00+01:00,kwh,electrity,octopus_api
12556,0.159,2023-10-12T10:00:00+01:00,2023-10-12T10:30:00+01:00,kwh,electrity,octopus_api
12557,0.127,2023-10-12T09:30:00+01:00,2023-10-12T10:00:00+01:00,kwh,electrity,octopus_api
12558,0.229,2023-10-12T09:00:00+01:00,2023-10-12T09:30:00+01:00,kwh,electrity,octopus_api
12559,0.828,2023-10-12T08:30:00+01:00,2023-10-12T09:00:00+01:00,kwh,electrity,octopus_api
12560,1.924,2023-10-12T08:00:00+01:00,2023-10-12T08:30:00+01:00,kwh,electrity,octopus_api
12561,0.512,2023-10-12T07:30:00+01:00,2023-10-12T08:00:00+01:00,kwh,electrity,octopus_api
12562,0.204,2023-10-12T07:00:00+01:00,2023-10-12T07:30:00+01:00,kwh,electrity,octopus_api
12563,0.241,2023-10-12T06:30:00+01:00,2023-10-12T07:00:00+01:00,kwh,electrity,octopus_api
12564,0.089,2023-10-12T06:00:00+01:00,2023-10-12T06:30:00+01:00,kwh,electrity,octopus_api
12565,0.109,2023-10-12T05:30:00+01:00,2023-10-12T06:00:00+01:00,kwh,electrity,octopus_api
12566,0.099,2023-10-12T05:00:00+01:00,2023-10-12T05:30:00+01:00,kwh,electrity,octopus_api
12567,0.1,2023-10-12T04:30:00+01:00,2023-10-12T05:00:00+01:00,kwh,electrity,octopus_api
12568,0.111,2023-10-12T04:00:00+01:00,2023-10-12T04:30:00+01:00,kwh,electrity,octopus_api
12569,0.102,2023-10-12T03:30:00+01:00,2023-10-12T04:00:00+01:00,kwh,electrity,octopus_api
12570,0.109,2023-10-12T03:00:00+01:00,2023-10-12T03:30:00+01:00,kwh,electrity,octopus_api
12571,0.099,2023-10-12T02:30:00+01:00,2023-10-12T03:00:00+01:00,kwh,electrity,octopus_api
12572,0.102,2023-10-12T02:00:00+01:00,2023-10-12T02:30:00+01:00,kwh,electrity,octopus_api
12573,0.108,2023-10-12T01:30:00+01:00,2023-10-12T02:00:00+01:00,kwh,electrity,octopus_api
12574,0.102,2023-10-12T01:00:00+01:00,2023-10-12T01:30:00+01:00,kwh,electrity,octopus_api
12575,0.108,2023-10-12T00:30:00+01:00,2023-10-12T01:00:00+01:00,kwh,electrity,octopus_api
12576,0.11,2023-10-12T00:00:00+01:00,2023-10-12T00:30:00+01:00,kwh,electrity,octopus_api
12577,0.107,2023-10-11T23:30:00+01:00,2023-10-12T00:00:00+01:00,kwh,electrity,octopus_api
12578,0.123,2023-10-11T23:00:00+01:00,2023-10-11T23:30:00+01:00,kwh,electrity,octopus_api
12579,0.165,2023-10-11T22:30:00+01:00,2023-10-11T23:00:00+01:00,kwh,electrity,octopus_api
12580,0.243,2023-10-11T22:00:00+01:00,2023-10-11T22:30:00+01:00,kwh,electrity,octopus_api
12581,0.27,2023-10-11T21:30:00+01:00,2023-10-11T22:00:00+01:00,kwh,electrity,octopus_api
12582,0.964,2023-10-11T21:00:00+01:00,2023-10-11T21:30:00+01:00,kwh,electrity,octopus_api
12583,1.022,2023-10-11T20:30:00+01:00,2023-10-11T21:00:00+01:00,kwh,electrity,octopus_api
12584,0.213,2023-10-11T20:00:00+01:00,2023-10-11T20:30:00+01:00,kwh,electrity,octopus_api
12585,0.21,2023-10-11T19:30:00+01:00,2023-10-11T20:00:00+01:00,kwh,electrity,octopus_api
12586,0.222,2023-10-11T19:00:00+01:00,2023-10-11T19:30:00+01:00,kwh,electrity,octopus_api
12587,0.195,2023-10-11T18:30:00+01:00,2023-10-11T19:00:00+01:00,kwh,electrity,octopus_api
12588,0.197,2023-10-11T18:00:00+01:00,2023-10-11T18:30:00+01:00,kwh,electrity,octopus_api
12589,0.299,2023-10-11T17:30:00+01:00,2023-10-11T18:00:00+01:00,kwh,electrity,octopus_api
12590,0.547,2023-10-11T17:00:00+01:00,2023-10-11T17:30:00+01:00,kwh,electrity,octopus_api
12591,1.763,2023-10-11T16:30:00+01:00,2023-10-11T17:00:00+01:00,kwh,electrity,octopus_api
12592,0.483,2023-10-11T16:00:00+01:00,2023-10-11T16:30:00+01:00,kwh,electrity,octopus_api
12593,0.094,2023-10-11T15:30:00+01:00,2023-10-11T16:00:00+01:00,kwh,electrity,octopus_api
12594,0.424,2023-10-11T15:00:00+01:00,2023-10-11T15:30:00+01:00,kwh,electrity,octopus_api
12595,0.578,2023-10-11T14:30:00+01:00,2023-10-11T15:00:00+01:00,kwh,electrity,octopus_api
12596,0.105,2023-10-11T14:00:00+01:00,2023-10-11T14:30:00+01:00,kwh,electrity,octopus_api
12597,0.156,2023-10-11T13:30:00+01:00,2023-10-11T14:00:00+01:00,kwh,electrity,octopus_api
12598,0.108,2023-10-11T13:00:00+01:00,2023-10-11T13:30:00+01:00,kwh,electrity,octopus_api
12599,0.102,2023-10-11T12:30:00+01:00,2023-10-11T13:00:00+01:00,kwh,electrity,octopus_api
12600,0.105,2023-10-11T12:00:00+01:00,2023-10-11T12:30:00+01:00,kwh,electrity,octopus_api
12601,0.104,2023-10-11T11:30:00+01:00,2023-10-11T12:00:00+01:00,kwh,electrity,octopus_api
12602,0.103,2023-10-11T11:00:00+01:00,2023-10-11T11:30:00+01:00,kwh,electrity,octopus_api
12603,0.105,2023-10-11T10:30:00+01:00,2023-10-11T11:00:00+01:00,kwh,electrity,octopus_api
12604,0.103,2023-10-11T10:00:00+01:00,2023-10-11T10:30:00+01:00,kwh,electrity,octopus_api
12605,0.105,2023-10-11T09:30:00+01:00,2023-10-11T10:00:00+01:00,kwh,electrity,octopus_api
12606,0.103,2023-10-11T09:00:00+01:00,2023-10-11T09:30:00+01:00,kwh,electrity,octopus_api
12607,0.215,2023-10-11T08:30:00+01:00,2023-10-11T09:00:00+01:00,kwh,electrity,octopus_api
12608,1.729,2023-10-11T08:00:00+01:00,2023-10-11T08:30:00+01:00,kwh,electrity,octopus_api
12609,0.498,2023-10-11T07:30:00+01:00,2023-10-11T08:00:00+01:00,kwh,electrity,octopus_api
12610,0.243,2023-10-11T07:00:00+01:00,2023-10-11T07:30:00+01:00,kwh,electrity,octopus_api
12611,0.107,2023-10-11T06:30:00+01:00,2023-10-11T07:00:00+01:00,kwh,electrity,octopus_api
12612,0.111,2023-10-11T06:00:00+01:00,2023-10-11T06:30:00+01:00,kwh,electrity,octopus_api
12613,0.748,2023-10-11T05:30:00+01:00,2023-10-11T06:00:00+01:00,kwh,electrity,octopus_api
12614,0.092,2023-10-11T05:00:00+01:00,2023-10-11T05:30:00+01:00,kwh,electrity,octopus_api
12615,0.12,2023-10-11T04:30:00+01:00,2023-10-11T05:00:00+01:00,kwh,electrity,octopus_api
12616,0.085,2023-10-11T04:00:00+01:00,2023-10-11T04:30:00+01:00,kwh,electrity,octopus_api
12617,0.13,2023-10-11T03:30:00+01:00,2023-10-11T04:00:00+01:00,kwh,electrity,octopus_api
12618,0.258,2023-10-11T03:00:00+01:00,2023-10-11T03:30:00+01:00,kwh,electrity,octopus_api
12619,2.164,2023-10-11T02:30:00+01:00,2023-10-11T03:00:00+01:00,kwh,electrity,octopus_api
12620,3.933,2023-10-11T02:00:00+01:00,2023-10-11T02:30:00+01:00,kwh,electrity,octopus_api
12621,3.953,2023-10-11T01:30:00+01:00,2023-10-11T02:00:00+01:00,kwh,electrity,octopus_api
12622,4.281,2023-10-11T01:00:00+01:00,2023-10-11T01:30:00+01:00,kwh,electrity,octopus_api
12623,0.099,2023-10-11T00:30:00+01:00,2023-10-11T01:00:00+01:00,kwh,electrity,octopus_api
12624,0.123,2023-10-11T00:00:00+01:00,2023-10-11T00:30:00+01:00,kwh,electrity,octopus_api
12625,0.123,2023-10-10T23:30:00+01:00,2023-10-11T00:00:00+01:00,kwh,electrity,octopus_api
12626,0.189,2023-10-10T23:00:00+01:00,2023-10-10T23:30:00+01:00,kwh,electrity,octopus_api
12627,0.142,2023-10-10T22:30:00+01:00,2023-10-10T23:00:00+01:00,kwh,electrity,octopus_api
12628,0.247,2023-10-10T22:00:00+01:00,2023-10-10T22:30:00+01:00,kwh,electrity,octopus_api
12629,0.317,2023-10-10T21:30:00+01:00,2023-10-10T22:00:00+01:00,kwh,electrity,octopus_api
12630,0.365,2023-10-10T21:00:00+01:00,2023-10-10T21:30:00+01:00,kwh,electrity,octopus_api
12631,0.333,2023-10-10T20:30:00+01:00,2023-10-10T21:00:00+01:00,kwh,electrity,octopus_api
12632,0.382,2023-10-10T20:00:00+01:00,2023-10-10T20:30:00+01:00,kwh,electrity,octopus_api
12633,1.72,2023-10-10T19:30:00+01:00,2023-10-10T20:00:00+01:00,kwh,electrity,octopus_api
12634,1.002,2023-10-10T19:00:00+01:00,2023-10-10T19:30:00+01:00,kwh,electrity,octopus_api
12635,0.313,2023-10-10T18:30:00+01:00,2023-10-10T19:00:00+01:00,kwh,electrity,octopus_api
12636,0.925,2023-10-10T18:00:00+01:00,2023-10-10T18:30:00+01:00,kwh,electrity,octopus_api
12637,0.654,2023-10-10T17:30:00+01:00,2023-10-10T18:00:00+01:00,kwh,electrity,octopus_api
12638,0.677,2023-10-10T17:00:00+01:00,2023-10-10T17:30:00+01:00,kwh,electrity,octopus_api
12639,0.426,2023-10-10T16:30:00+01:00,2023-10-10T17:00:00+01:00,kwh,electrity,octopus_api
12640,0.115,2023-10-10T16:00:00+01:00,2023-10-10T16:30:00+01:00,kwh,electrity,octopus_api
12641,0.168,2023-10-10T15:30:00+01:00,2023-10-10T16:00:00+01:00,kwh,electrity,octopus_api
12642,0.157,2023-10-10T15:00:00+01:00,2023-10-10T15:30:00+01:00,kwh,electrity,octopus_api
12643,0.102,2023-10-10T14:30:00+01:00,2023-10-10T15:00:00+01:00,kwh,electrity,octopus_api
12644,0.153,2023-10-10T14:00:00+01:00,2023-10-10T14:30:00+01:00,kwh,electrity,octopus_api
12645,0.107,2023-10-10T13:30:00+01:00,2023-10-10T14:00:00+01:00,kwh,electrity,octopus_api
12646,0.127,2023-10-10T13:00:00+01:00,2023-10-10T13:30:00+01:00,kwh,electrity,octopus_api
12647,0.123,2023-10-10T12:30:00+01:00,2023-10-10T13:00:00+01:00,kwh,electrity,octopus_api
12648,0.11,2023-10-10T12:00:00+01:00,2023-10-10T12:30:00+01:00,kwh,electrity,octopus_api
12649,0.21,2023-10-10T11:30:00+01:00,2023-10-10T12:00:00+01:00,kwh,electrity,octopus_api
12650,0.101,2023-10-10T11:00:00+01:00,2023-10-10T11:30:00+01:00,kwh,electrity,octopus_api
12651,0.15,2023-10-10T10:30:00+01:00,2023-10-10T11:00:00+01:00,kwh,electrity,octopus_api
12652,0.107,2023-10-10T10:00:00+01:00,2023-10-10T10:30:00+01:00,kwh,electrity,octopus_api
12653,0.166,2023-10-10T09:30:00+01:00,2023-10-10T10:00:00+01:00,kwh,electrity,octopus_api
12654,0.202,2023-10-10T09:00:00+01:00,2023-10-10T09:30:00+01:00,kwh,electrity,octopus_api
12655,0.623,2023-10-10T08:30:00+01:00,2023-10-10T09:00:00+01:00,kwh,electrity,octopus_api
12656,1.9,2023-10-10T08:00:00+01:00,2023-10-10T08:30:00+01:00,kwh,electrity,octopus_api
12657,0.419,2023-10-10T07:30:00+01:00,2023-10-10T08:00:00+01:00,kwh,electrity,octopus_api
12658,0.683,2023-10-10T07:00:00+01:00,2023-10-10T07:30:00+01:00,kwh,electrity,octopus_api
12659,1.125,2023-10-10T06:30:00+01:00,2023-10-10T07:00:00+01:00,kwh,electrity,octopus_api
12660,3.852,2023-10-10T06:00:00+01:00,2023-10-10T06:30:00+01:00,kwh,electrity,octopus_api
12661,3.863,2023-10-10T05:30:00+01:00,2023-10-10T06:00:00+01:00,kwh,electrity,octopus_api
12662,3.896,2023-10-10T05:00:00+01:00,2023-10-10T05:30:00+01:00,kwh,electrity,octopus_api
12663,3.948,2023-10-10T04:30:00+01:00,2023-10-10T05:00:00+01:00,kwh,electrity,octopus_api
12664,4.12,2023-10-10T04:00:00+01:00,2023-10-10T04:30:00+01:00,kwh,electrity,octopus_api
12665,4.074,2023-10-10T03:30:00+01:00,2023-10-10T04:00:00+01:00,kwh,electrity,octopus_api
12666,3.888,2023-10-10T03:00:00+01:00,2023-10-10T03:30:00+01:00,kwh,electrity,octopus_api
12667,4.026,2023-10-10T02:30:00+01:00,2023-10-10T03:00:00+01:00,kwh,electrity,octopus_api
12668,4.202,2023-10-10T02:00:00+01:00,2023-10-10T02:30:00+01:00,kwh,electrity,octopus_api
12669,0.126,2023-10-10T01:30:00+01:00,2023-10-10T02:00:00+01:00,kwh,electrity,octopus_api
12670,0.083,2023-10-10T01:00:00+01:00,2023-10-10T01:30:00+01:00,kwh,electrity,octopus_api
12671,3.929,2023-10-10T00:30:00+01:00,2023-10-10T01:00:00+01:00,kwh,electrity,octopus_api
12672,0.091,2023-10-10T00:00:00+01:00,2023-10-10T00:30:00+01:00,kwh,electrity,octopus_api
12673,0.115,2023-10-09T23:30:00+01:00,2023-10-10T00:00:00+01:00,kwh,electrity,octopus_api
12674,0.16,2023-10-09T23:00:00+01:00,2023-10-09T23:30:00+01:00,kwh,electrity,octopus_api
12675,0.15,2023-10-09T22:30:00+01:00,2023-10-09T23:00:00+01:00,kwh,electrity,octopus_api
12676,0.243,2023-10-09T22:00:00+01:00,2023-10-09T22:30:00+01:00,kwh,electrity,octopus_api
12677,0.219,2023-10-09T21:30:00+01:00,2023-10-09T22:00:00+01:00,kwh,electrity,octopus_api
12678,0.337,2023-10-09T21:00:00+01:00,2023-10-09T21:30:00+01:00,kwh,electrity,octopus_api
12679,0.413,2023-10-09T20:30:00+01:00,2023-10-09T21:00:00+01:00,kwh,electrity,octopus_api
12680,1.366,2023-10-09T20:00:00+01:00,2023-10-09T20:30:00+01:00,kwh,electrity,octopus_api
12681,0.384,2023-10-09T19:30:00+01:00,2023-10-09T20:00:00+01:00,kwh,electrity,octopus_api
12682,0.374,2023-10-09T19:00:00+01:00,2023-10-09T19:30:00+01:00,kwh,electrity,octopus_api
12683,0.776,2023-10-09T18:30:00+01:00,2023-10-09T19:00:00+01:00,kwh,electrity,octopus_api
12684,1.235,2023-10-09T18:00:00+01:00,2023-10-09T18:30:00+01:00,kwh,electrity,octopus_api
12685,0.187,2023-10-09T17:30:00+01:00,2023-10-09T18:00:00+01:00,kwh,electrity,octopus_api
12686,0.171,2023-10-09T17:00:00+01:00,2023-10-09T17:30:00+01:00,kwh,electrity,octopus_api
12687,0.159,2023-10-09T16:30:00+01:00,2023-10-09T17:00:00+01:00,kwh,electrity,octopus_api
12688,0.149,2023-10-09T16:00:00+01:00,2023-10-09T16:30:00+01:00,kwh,electrity,octopus_api
12689,0.187,2023-10-09T15:30:00+01:00,2023-10-09T16:00:00+01:00,kwh,electrity,octopus_api
12690,0.151,2023-10-09T15:00:00+01:00,2023-10-09T15:30:00+01:00,kwh,electrity,octopus_api
12691,0.129,2023-10-09T14:30:00+01:00,2023-10-09T15:00:00+01:00,kwh,electrity,octopus_api
12692,0.154,2023-10-09T14:00:00+01:00,2023-10-09T14:30:00+01:00,kwh,electrity,octopus_api
12693,0.129,2023-10-09T13:30:00+01:00,2023-10-09T14:00:00+01:00,kwh,electrity,octopus_api
12694,0.157,2023-10-09T13:00:00+01:00,2023-10-09T13:30:00+01:00,kwh,electrity,octopus_api
12695,0.15,2023-10-09T12:30:00+01:00,2023-10-09T13:00:00+01:00,kwh,electrity,octopus_api
12696,0.199,2023-10-09T12:00:00+01:00,2023-10-09T12:30:00+01:00,kwh,electrity,octopus_api
12697,0.252,2023-10-09T11:30:00+01:00,2023-10-09T12:00:00+01:00,kwh,electrity,octopus_api
12698,0.14,2023-10-09T11:00:00+01:00,2023-10-09T11:30:00+01:00,kwh,electrity,octopus_api
12699,0.145,2023-10-09T10:30:00+01:00,2023-10-09T11:00:00+01:00,kwh,electrity,octopus_api
12700,0.128,2023-10-09T10:00:00+01:00,2023-10-09T10:30:00+01:00,kwh,electrity,octopus_api
12701,0.165,2023-10-09T09:30:00+01:00,2023-10-09T10:00:00+01:00,kwh,electrity,octopus_api
12702,0.117,2023-10-09T09:00:00+01:00,2023-10-09T09:30:00+01:00,kwh,electrity,octopus_api
12703,0.918,2023-10-09T08:30:00+01:00,2023-10-09T09:00:00+01:00,kwh,electrity,octopus_api
12704,1.73,2023-10-09T08:00:00+01:00,2023-10-09T08:30:00+01:00,kwh,electrity,octopus_api
12705,0.424,2023-10-09T07:30:00+01:00,2023-10-09T08:00:00+01:00,kwh,electrity,octopus_api
12706,0.206,2023-10-09T07:00:00+01:00,2023-10-09T07:30:00+01:00,kwh,electrity,octopus_api
12707,0.239,2023-10-09T06:30:00+01:00,2023-10-09T07:00:00+01:00,kwh,electrity,octopus_api
12708,0.18,2023-10-09T06:00:00+01:00,2023-10-09T06:30:00+01:00,kwh,electrity,octopus_api
12709,0.788,2023-10-09T05:30:00+01:00,2023-10-09T06:00:00+01:00,kwh,electrity,octopus_api
12710,0.135,2023-10-09T05:00:00+01:00,2023-10-09T05:30:00+01:00,kwh,electrity,octopus_api
12711,0.175,2023-10-09T04:30:00+01:00,2023-10-09T05:00:00+01:00,kwh,electrity,octopus_api
12712,0.338,2023-10-09T04:00:00+01:00,2023-10-09T04:30:00+01:00,kwh,electrity,octopus_api
12713,0.23,2023-10-09T03:30:00+01:00,2023-10-09T04:00:00+01:00,kwh,electrity,octopus_api
12714,0.259,2023-10-09T03:00:00+01:00,2023-10-09T03:30:00+01:00,kwh,electrity,octopus_api
12715,0.251,2023-10-09T02:30:00+01:00,2023-10-09T03:00:00+01:00,kwh,electrity,octopus_api
12716,0.921,2023-10-09T02:00:00+01:00,2023-10-09T02:30:00+01:00,kwh,electrity,octopus_api
12717,0.427,2023-10-09T01:30:00+01:00,2023-10-09T02:00:00+01:00,kwh,electrity,octopus_api
12718,0.123,2023-10-09T01:00:00+01:00,2023-10-09T01:30:00+01:00,kwh,electrity,octopus_api
12719,0.172,2023-10-09T00:30:00+01:00,2023-10-09T01:00:00+01:00,kwh,electrity,octopus_api
12720,0.141,2023-10-09T00:00:00+01:00,2023-10-09T00:30:00+01:00,kwh,electrity,octopus_api
12721,0.129,2023-10-08T23:30:00+01:00,2023-10-09T00:00:00+01:00,kwh,electrity,octopus_api
12722,0.2,2023-10-08T23:00:00+01:00,2023-10-08T23:30:00+01:00,kwh,electrity,octopus_api
12723,0.147,2023-10-08T22:30:00+01:00,2023-10-08T23:00:00+01:00,kwh,electrity,octopus_api
12724,0.192,2023-10-08T22:00:00+01:00,2023-10-08T22:30:00+01:00,kwh,electrity,octopus_api
12725,0.261,2023-10-08T21:30:00+01:00,2023-10-08T22:00:00+01:00,kwh,electrity,octopus_api
12726,0.233,2023-10-08T21:00:00+01:00,2023-10-08T21:30:00+01:00,kwh,electrity,octopus_api
12727,0.353,2023-10-08T20:30:00+01:00,2023-10-08T21:00:00+01:00,kwh,electrity,octopus_api
12728,0.391,2023-10-08T20:00:00+01:00,2023-10-08T20:30:00+01:00,kwh,electrity,octopus_api
12729,1.899,2023-10-08T19:30:00+01:00,2023-10-08T20:00:00+01:00,kwh,electrity,octopus_api
12730,0.78,2023-10-08T19:00:00+01:00,2023-10-08T19:30:00+01:00,kwh,electrity,octopus_api
12731,0.188,2023-10-08T18:30:00+01:00,2023-10-08T19:00:00+01:00,kwh,electrity,octopus_api
12732,1.185,2023-10-08T18:00:00+01:00,2023-10-08T18:30:00+01:00,kwh,electrity,octopus_api
12733,1.461,2023-10-08T17:30:00+01:00,2023-10-08T18:00:00+01:00,kwh,electrity,octopus_api
12734,1.45,2023-10-08T17:00:00+01:00,2023-10-08T17:30:00+01:00,kwh,electrity,octopus_api
12735,0.681,2023-10-08T16:30:00+01:00,2023-10-08T17:00:00+01:00,kwh,electrity,octopus_api
12736,0.845,2023-10-08T16:00:00+01:00,2023-10-08T16:30:00+01:00,kwh,electrity,octopus_api
12737,0.433,2023-10-08T15:30:00+01:00,2023-10-08T16:00:00+01:00,kwh,electrity,octopus_api
12738,0.555,2023-10-08T15:00:00+01:00,2023-10-08T15:30:00+01:00,kwh,electrity,octopus_api
12739,0.593,2023-10-08T14:30:00+01:00,2023-10-08T15:00:00+01:00,kwh,electrity,octopus_api
12740,0.302,2023-10-08T14:00:00+01:00,2023-10-08T14:30:00+01:00,kwh,electrity,octopus_api
12741,0.258,2023-10-08T13:30:00+01:00,2023-10-08T14:00:00+01:00,kwh,electrity,octopus_api
12742,0.318,2023-10-08T13:00:00+01:00,2023-10-08T13:30:00+01:00,kwh,electrity,octopus_api
12743,0.241,2023-10-08T12:30:00+01:00,2023-10-08T13:00:00+01:00,kwh,electrity,octopus_api
12744,0.313,2023-10-08T12:00:00+01:00,2023-10-08T12:30:00+01:00,kwh,electrity,octopus_api
